month,count,rank,word,frequency
2025-01,93,6,코인,4
2025-01,93,7,youtu,4
2025-01,93,8,be,4
2025-01,93,9,가격,3
2025-01,93,10,이유,3
2025-01,93,11,선포,3
2025-01,93,12,쿼크,3
2025-01,93,13,si,3
2025-01,93,14,아무,2
2025-01,93,15,말랭이,2
2025-01,93,16,이번,2
2025-01,93,17,다른,2
2025-01,93,18,사용,2
2025-01,93,19,무료,2
2025-01,93,20,애플,2
2025-02,62,1,하이퍼,5
2025-02,62,2,리얼리즘,5
2025-02,62,3,다큐,5
2025-02,62,4,집안,5
2025-02,62,5,사람,4
2025-02,62,6,출근,3
2025-02,62,7,에드,3
2025-02,62,8,차트,3
2025-02,62,9,로또,3
2025-02,62,10,나라,3
2025-02,62,11,참치,3
2025-02,62,12,허세,3
2025-02,62,13,계정,2
2025-02,62,14,전부,2
2025-02,62,15,째즈,2
2025-02,62,16,비트,2
2025-02,62,17,청산,2
2025-02,62,18,은율,2
2025-02,62,19,3월,2
2025-02,62,20,개시,2
2025-03,50,1,비트,17
2025-03,50,2,트럼프,5
2025-03,50,3,잘못,4
2025-03,50,4,코인,4
2025-03,50,5,평단,4
2025-03,50,6,마스,4
2025-03,50,7,수익,3
2025-03,50,8,사과,3
2025-03,50,9,자기,3
2025-03,50,10,대해,3
2025-03,50,11,알트,3
2025-03,50,12,66000달러,3
2025-03,50,13,50만,3
2025-03,50,14,시장,3
2025-03,50,15,승률,3
2025-03,50,16,youtu,3
2025-03,50,17,be,3
2025-03,50,18,unofficialboyy,3
2025-03,50,19,공식,2
2025-03,50,20,슬립,2
2025-04,37,1,최고,4
2025-04,37,2,계란,4
2025-04,37,3,가격,4
2025-04,37,4,말랭이,3
2025-04,37,5,미국,3
2025-04,37,6,간다,2
2025-04,37,7,보지,2
2025-04,37,8,사람,2
2025-04,37,9,사상,2
2025-04,37,10,경신,2
2025-04,37,11,상승,2
2025-04,37,12,중국인,2
2025-04,37,13,갤러리,2
2025-04,37,14,gall,2
2025-04,37,15,dcinside,2
2025-04,37,16,gme,2
2025-04,37,17,eth,2
2025-04,37,18,이번,1
2025-04,37,19,숏충,1
2025-04,37,20,안락사,1
