month,count,rank,word,frequency
2020-10,1028,2,코인,76
2020-10,1028,3,입금,59
2020-10,1028,4,이석우,53
2020-10,1028,5,리퍼,44
2020-10,1028,6,따리,32
2020-10,1028,7,석우,28
2020-10,1028,8,div,28
2020-10,1028,9,하루,26
2020-10,1028,10,리움,24
2020-10,1028,11,상장,23
2020-10,1028,12,거래소,22
2020-10,1028,13,이벤트,22
2020-10,1028,14,사람,22
2020-10,1028,15,존귀,22
2020-10,1028,16,이번,22
2020-10,1028,17,보고,21
2020-10,1028,18,계정,20
2020-10,1028,19,누가,20
2020-10,1028,20,해물,20
2020-11,1829,1,코인,266
2020-11,1829,2,처리,198
2020-11,1829,3,비트,184
2020-11,1829,4,리플,115
2020-11,1829,5,사람,97
2020-11,1829,6,알트,96
2020-11,1829,7,따리,85
2020-11,1829,8,점심,65
2020-11,1829,9,석우,55
2020-11,1829,10,매수,51
2020-11,1829,11,빗썸,50
2020-11,1829,12,비트코인,48
2020-11,1829,13,우리,47
2020-11,1829,14,이벤트,45
2020-11,1829,15,에이,45
2020-11,1829,16,상장,44
2020-11,1829,17,가격,41
2020-11,1829,18,이번,40
2020-11,1829,19,한번,38
2020-11,1829,20,시빅,35
2020-12,2988,1,코인,242
2020-12,2988,2,비트,213
2020-12,2988,3,리플,202
2020-12,2988,4,따리,171
2020-12,2988,5,사람,109
2020-12,2988,6,상장,104
2020-12,2988,7,알트,87
2020-12,2988,8,석우,79
2020-12,2988,9,빗썸,78
2020-12,2988,10,제자리,74
2020-12,2988,11,시드,72
2020-12,2988,12,출금,64
2020-12,2988,13,거래소,63
2020-12,2988,14,하나,62
2020-12,2988,15,입금,51
2020-12,2988,16,리퍼,48
2020-12,2988,17,해물,47
2020-12,2988,18,이번,47
2020-12,2988,19,지갑,46
2020-12,2988,20,가격,45
2021-01,1993,1,정신,244
2021-01,1993,2,코인,155
2021-01,1993,3,비트,153
2021-01,1993,4,알트,96
2021-01,1993,5,따리,76
2021-01,1993,6,사람,72
2021-01,1993,7,리플,55
2021-01,1993,8,김프,46
2021-01,1993,9,1월,41
2021-01,1993,10,일정,41
2021-01,1993,11,상장,40
2021-01,1993,12,시드,39
2021-01,1993,13,한번,36
2021-01,1993,14,거래,35
2021-01,1993,15,매수,34
2021-01,1993,16,이번,33
2021-01,1993,17,건가,33
2021-01,1993,18,2021년,33
2021-01,1993,19,빗썸,32
2021-01,1993,20,주식,32
2021-02,5029,1,버그,1264
2021-02,5029,2,코인,455
2021-02,5029,3,비트,371
2021-02,5029,4,출금,230
2021-02,5029,5,사람,169
2021-02,5029,6,안정화,161
2021-02,5029,7,페이,133
2021-02,5029,8,따리,124
2021-02,5029,9,시드,118
2021-02,5029,10,알트,106
2021-02,5029,11,매수,102
2021-02,5029,12,보라,102
2021-02,5029,13,석우,99
2021-02,5029,14,리플,98
2021-02,5029,15,하락,93
2021-02,5029,16,가격,85
2021-02,5029,17,반등,80
2021-02,5029,18,김프,74
2021-02,5029,19,에이,74
2021-02,5029,20,비트코인,71
2021-03,5276,1,코인,404
2021-03,5276,2,비트,297
2021-03,5276,3,사람,204
2021-03,5276,4,따리,131
2021-03,5276,5,김치,127
2021-03,5276,6,김프,110
2021-03,5276,7,하나,110
2021-03,5276,8,시드,109
2021-03,5276,9,구조,98
2021-03,5276,10,리즈,96
2021-03,5276,11,공시,92
2021-03,5276,12,석우,88
2021-03,5276,13,보고,87
2021-03,5276,14,지선,87
2021-03,5276,15,47k,86
2021-03,5276,16,상장,85
2021-03,5276,17,nft,85
2021-03,5276,18,알트,82
2021-03,5276,19,메타,80
2021-03,5276,20,왜안,77
2021-04,4453,1,코인,395
2021-04,4453,2,김프,315
2021-04,4453,3,머스크,264
2021-04,4453,4,비트,258
2021-04,4453,5,도지,243
2021-04,4453,6,사람,189
2021-04,4453,7,김치,154
2021-04,4453,8,시드,121
2021-04,4453,9,리플,101
2021-04,4453,10,따리,93
2021-04,4453,11,해물,92
2021-04,4453,12,하락,82
2021-04,4453,13,한번,81
2021-04,4453,14,반등,77
2021-04,4453,15,하나,76
2021-04,4453,16,상장,72
2021-04,4453,17,매수,69
2021-04,4453,18,알트,68
2021-04,4453,19,석우,66
2021-04,4453,20,건가,64
2021-05,3461,1,코인,241
2021-05,3461,2,비트,198
2021-05,3461,3,김프,162
2021-05,3461,4,도지,161
2021-05,3461,5,사람,154
2021-05,3461,6,따리,82
2021-05,3461,7,머스크,81
2021-05,3461,8,시드,72
2021-05,3461,9,반등,72
2021-05,3461,10,김치,70
2021-05,3461,11,팬티,66
2021-05,3461,12,석우,62
2021-05,3461,13,하락,62
2021-05,3461,14,하나,60
2021-05,3461,15,건가,59
2021-05,3461,16,한번,53
2021-05,3461,17,친구,52
2021-05,3461,18,보고,51
2021-05,3461,19,알트,42
2021-05,3461,20,누가,41
2021-06,2108,1,코인,149
2021-06,2108,2,비트,141
2021-06,2108,3,사람,94
2021-06,2108,4,하나,56
2021-06,2108,5,정신,47
2021-06,2108,6,시드,39
2021-06,2108,7,김프,38
2021-06,2108,8,김치,37
2021-06,2108,9,보고,37
2021-06,2108,10,건가,36
2021-06,2108,11,도지,36
2021-06,2108,12,nft,36
2021-06,2108,13,여자,35
2021-06,2108,14,매수,33
2021-06,2108,15,유의,33
2021-06,2108,16,석우,33
2021-06,2108,17,하락,31
2021-06,2108,18,상장,29
2021-06,2108,19,게이,28
2021-06,2108,20,반등,28
2021-07,1658,1,사람,102
2021-07,1658,2,코인,88
2021-07,1658,3,비트,82
2021-07,1658,4,정신,43
2021-07,1658,5,한번,38
2021-07,1658,6,보고,38
2021-07,1658,7,여자,34
2021-07,1658,8,건가,33
2021-07,1658,9,알트,32
2021-07,1658,10,하나,31
2021-07,1658,11,인생,28
2021-07,1658,12,존귀,27
2021-07,1658,13,이번,26
2021-07,1658,14,계정,25
2021-07,1658,15,nft,24
2021-07,1658,16,친구,22
2021-07,1658,17,가격,22
2021-07,1658,18,반등,22
2021-07,1658,19,기부,22
2021-07,1658,20,게이,21
2021-08,1878,1,이재명,172
2021-08,1878,2,코인,115
2021-08,1878,3,비트,84
2021-08,1878,4,사람,81
2021-08,1878,5,시드,48
2021-08,1878,6,하나,44
2021-08,1878,7,비챠,43
2021-08,1878,8,보고,40
2021-08,1878,9,nft,32
2021-08,1878,10,석우,30
2021-08,1878,11,워뇨띠,29
2021-08,1878,12,건가,27
2021-08,1878,13,학교,27
2021-08,1878,14,얼마,26
2021-08,1878,15,친구,25
2021-08,1878,16,해물,25
2021-08,1878,17,상승,23
2021-08,1878,18,존귀,23
2021-08,1878,19,이유,22
2021-08,1878,20,youtu,22
2021-09,1353,1,코인,81
2021-09,1353,2,사람,73
2021-09,1353,3,비트,65
2021-09,1353,4,중국,39
2021-09,1353,5,비챠,36
2021-09,1353,6,부동산,35
2021-09,1353,7,회사,26
2021-09,1353,8,완장,25
2021-09,1353,9,하나,25
2021-09,1353,10,건가,24
2021-09,1353,11,석우,24
2021-09,1353,12,시드,23
2021-09,1353,13,보고,22
2021-09,1353,14,9월,21
2021-09,1353,15,하락,21
2021-09,1353,16,화폐,21
2021-09,1353,17,김프,20
2021-09,1353,18,가상,20
2021-09,1353,19,가격,19
2021-09,1353,20,비트코인,18
2021-10,1706,1,비트,88
2021-10,1706,2,코인,78
2021-10,1706,3,사람,62
2021-10,1706,4,갤러리,56
2021-10,1706,5,존재,53
2021-10,1706,6,해당,50
2021-10,1706,7,석우,46
2021-10,1706,8,따리,43
2021-10,1706,9,알트,42
2021-10,1706,10,하나,40
2021-10,1706,11,시드,38
2021-10,1706,12,상장,36
2021-10,1706,13,입금,36
2021-10,1706,14,여자,35
2021-10,1706,15,누가,29
2021-10,1706,16,건가,29
2021-10,1706,17,nft,29
2021-10,1706,18,이번,28
2021-10,1706,19,보고,26
2021-10,1706,20,느낌,25
2021-11,1841,1,비트,106
2021-11,1841,2,코인,97
2021-11,1841,3,nft,50
2021-11,1841,4,사람,49
2021-11,1841,5,하나,43
2021-11,1841,6,보바,35
2021-11,1841,7,게임,34
2021-11,1841,8,건가,33
2021-11,1841,9,시드,33
2021-11,1841,10,상장,31
2021-11,1841,11,가격,31
2021-11,1841,12,보고,29
2021-11,1841,13,백신,29
2021-11,1841,14,따리,28
2021-11,1841,15,김프,28
2021-11,1841,16,석우,27
2021-11,1841,17,김치,27
2021-11,1841,18,메타,23
2021-11,1841,19,여자,23
2021-11,1841,20,헷징,23
2021-12,1555,1,코인,77
2021-12,1555,2,사람,77
2021-12,1555,3,비트,64
2021-12,1555,4,석우,33
2021-12,1555,5,건가,32
2021-12,1555,6,보고,29
2021-12,1555,7,알트,28
2021-12,1555,8,섹스,27
2021-12,1555,9,하나,26
2021-12,1555,10,백신,25
2021-12,1555,11,하락,25
2021-12,1555,12,상장,25
2021-12,1555,13,youtu,25
2021-12,1555,14,be,25
2021-12,1555,15,시드,23
2021-12,1555,16,루나,21
2021-12,1555,17,이재명,20
2021-12,1555,18,갑자기,19
2021-12,1555,19,롤체,19
2021-12,1555,20,김프,19
2022-01,1126,1,비트,59
2022-01,1126,2,코인,51
2022-01,1126,3,사람,40
