date,open,high,low,close,volume
2022-04-12,1953.58,1978.53,1949.56,1966.67,343629
2022-04-11,1946.98,1969.76,1939.78,1953.58,282099
2022-04-10,1931.8,1948.07,1927.61,1946.98,236502
2022-04-09,1931.8,1948.07,1927.61,1946.98,236502
2022-04-08,1931.8,1948.07,1927.61,1946.98,236502
2022-04-07,1925.11,1937.69,1920.4,1931.8,257252
2022-04-06,1923.6,1933.29,1914.79,1925.11,301057
2022-04-05,1932.58,1944.53,1917.72,1923.6,241998
2022-04-04,1924.47,1936.73,1915.18,1932.58,214764
2022-04-03,1937.02,1939.37,1917.81,1924.47,250917
2022-04-02,1937.02,1939.37,1917.81,1924.47,250917
2022-04-01,1937.02,1939.37,1917.81,1924.47,250917
2022-03-31,1932.72,1949.71,1918.95,1937.02,255668
2022-03-30,1919.3,1938.39,1915.78,1932.72,251421
2022-03-29,1922.18,1929.21,1889.91,1919.3,319970
2022-03-28,1957.84,1958.2,1916.81,1922.18,344311
2022-03-27,1957.16,1964.18,1942.92,1957.84,301693
2022-03-26,1957.16,1964.18,1942.92,1957.84,301693
2022-03-25,1957.16,1964.18,1942.92,1957.84,301693
2022-03-24,1943.35,1966.02,1937.24,1957.16,300109
2022-03-23,1921.52,1948.21,1915.36,1943.35,224551
2022-03-22,1935.66,1938.11,1910.32,1921.52,246072
2022-03-21,1920.85,1941.21,1917.7,1935.66,227942
2022-03-20,1942.33,1945.19,1917.7,1920.85,248164
2022-03-19,1942.33,1945.19,1917.7,1920.85,248164
2022-03-18,1942.33,1945.19,1917.7,1920.85,248164
2022-03-17,1927.07,1949.64,1923.07,1942.33,307850
2022-03-16,1917.73,1929.29,1894.89,1927.07,437781
2022-03-15,1949.92,1954.41,1906.78,1917.73,441304
2022-03-14,1987.74,1990.06,1949.43,1949.92,404862
2022-03-13,1996.52,1998.85,1958.35,1987.74,423893
2022-03-12,1996.52,1998.85,1958.35,1987.74,423893
2022-03-11,1996.52,1998.85,1958.35,1987.74,423893
2022-03-10,1991.01,2008.99,1970.34,1996.52,603018
2022-03-09,2048.55,2058.98,1975.73,1991.01,774269
2022-03-08,1997.49,2070.35,1980.82,2048.55,1002747
2022-03-07,1969.97,2002.48,1960.81,1997.49,799028
2022-03-06,1935.94,1970.49,1929.41,1969.97,667513
2022-03-05,1935.94,1970.49,1929.41,1969.97,667513
2022-03-04,1935.94,1970.49,1929.41,1969.97,667513
2022-03-03,1928.52,1941.12,1921.84,1935.94,478092
2022-03-02,1944.74,1947.75,1913.57,1928.52,571891
2022-03-01,1908.66,1950.04,1901.21,1944.74,641882
2022-02-28,1888.52,1919.2,1888.52,1908.66,603245
2022-02-27,1902.88,1921.35,1882.73,1888.52,543429
2022-02-26,1902.88,1921.35,1882.73,1888.52,543429
2022-02-25,1902.88,1921.35,1882.73,1888.52,543429
2022-02-24,1907.73,1974.31,1877.78,1902.88,825367
2022-02-23,1898.34,1910.37,1889.45,1907.73,295578
2022-02-22,1907.2,1913.98,1891.26,1898.34,459306
2022-02-21,1897.48,1908.11,1887.43,1907.2,223414
2022-02-20,1898.13,1902.33,1886.45,1897.48,312088
2022-02-19,1898.13,1902.33,1886.45,1897.48,312088
2022-02-18,1898.13,1902.33,1886.45,1897.48,312088
2022-02-17,1869.43,1901.07,1867.67,1898.13,486648
2022-02-16,1853.27,1872.43,1850.21,1869.43,356142
2022-02-15,1870.82,1879.36,1844.36,1853.27,406342
2022-02-14,1858.42,1873.95,1850.65,1870.82,534942
2022-02-13,1826.49,1865.23,1820.7,1858.42,516875
2022-02-12,1826.49,1865.23,1820.7,1858.42,516875
2022-02-11,1826.49,1865.23,1820.7,1858.42,516875
2022-02-10,1833.04,1841.83,1821.41,1826.49,463491
2022-02-09,1825.64,1835.67,1824.12,1833.04,244938
2022-02-08,1820.15,1828.61,1815.3,1825.64,266648
2022-02-07,1807.67,1823.43,1805.72,1820.15,337139
2022-02-06,1804.29,1814.76,1792,1807.67,408106
2022-02-05,1804.29,1814.76,1792,1807.67,408106
2022-02-04,1804.29,1814.76,1792,1807.67,408106
2022-02-03,1806.24,1808.86,1788.49,1804.29,423153
2022-02-02,1800.83,1810.64,1794.29,1806.24,306598
2022-02-01,1796.74,1808.64,1795.58,1800.83,378837
2022-01-31,1791.42,1799.77,1785.43,1796.74,362277
2022-01-30,1797.19,1799.28,1780.18,1791.42,444923
2022-01-29,1797.19,1799.28,1780.18,1791.42,444923
2022-01-28,1797.19,1799.28,1780.18,1791.42,444923
2022-01-27,1819.02,1821.99,1791.67,1797.19,509422
2022-01-26,1847.39,1849.94,1814.77,1819.02,477245
2022-01-25,1842.4,1853.73,1834.72,1847.39,432008
2022-01-24,1834.33,1844.19,1829.54,1842.4,473193
2022-01-23,1839.01,1843.05,1828.34,1834.33,478866
2022-01-22,1839.01,1843.05,1828.34,1834.33,478866
2022-01-21,1839.01,1843.05,1828.34,1834.33,478866
2022-01-20,1839.96,1847.8,1835.81,1839.01,428649
2022-01-19,1812.98,1843.3,1810.13,1839.96,479098
2022-01-18,1818.9,1822.64,1805.61,1812.98,459061
2022-01-17,1817.3,1823.05,1813,1818.9,146483
2022-01-16,1822.19,1829,1814.54,1817.3,372014
2022-01-15,1822.19,1829,1814.54,1817.3,372014
2022-01-14,1822.19,1829,1814.54,1817.3,372014
2022-01-13,1825.46,1828.03,1812.21,1822.19,342910
2022-01-12,1821.15,1827.95,1814.58,1825.46,308954
2022-01-11,1801.3,1823.22,1799.97,1821.15,322286
2022-01-10,1796.67,1802.18,1790.2,1801.3,324117
2022-01-09,1790.59,1798.52,1782.45,1796.67,349215
2022-01-08,1790.59,1798.52,1782.45,1796.67,349215
2022-01-07,1790.59,1798.52,1782.45,1796.67,349215
2022-01-06,1810.03,1811.38,1786.21,1790.59,410436
2022-01-05,1814.09,1829.48,1808.15,1810.03,314749
2022-01-04,1800.93,1816.58,1798.34,1814.09,324426
2022-01-03,1827.21,1831.58,1798.2,1800.93,265864
2022-01-02,1813.59,1828.61,1813.55,1827.21,203035
2022-01-01,1813.59,1828.61,1813.55,1827.21,203035
2021-12-31,1813.59,1828.61,1813.55,1827.21,203035
2021-12-30,1803.83,1817.08,1796.02,1813.59,215555
2021-12-29,1805.4,1807.57,1789.26,1803.83,250034
2021-12-28,1811.69,1820.09,1804.89,1805.4,196268
2021-12-27,1803.84,1813.33,1802.84,1811.69,187176
2021-12-26,1808.49,1811.86,1803.81,1803.84,38
2021-12-25,1808.49,1811.86,1803.81,1803.84,38
2021-12-24,1808.49,1811.86,1803.81,1803.84,38
2021-12-23,1803.17,1810.57,1798.73,1808.49,202091
2021-12-22,1788.64,1804.9,1785.72,1803.17,215382
2021-12-21,1790.23,1800.27,1784.74,1788.64,247354
