date,open,high,low,close,volume
2022-12-08,1.99729E+13,1.99729E+13,1.99729E+13,1.99729E+13,0
2022-12-07,1.99729E+13,1.99729E+13,1.99729E+13,1.99729E+13,0
2022-12-06,1.99729E+13,1.99729E+13,1.99729E+13,1.99729E+13,0
2022-12-05,1.99729E+13,1.99729E+13,1.99729E+13,1.99729E+13,0
2022-12-04,1.99729E+13,1.99729E+13,1.99729E+13,1.99729E+13,0
2022-12-03,1.99729E+13,1.99729E+13,1.99729E+13,1.99729E+13,0
2022-12-02,1.99729E+13,1.99729E+13,1.99729E+13,1.99729E+13,0
2022-12-01,1.99729E+13,1.99729E+13,1.99729E+13,1.99729E+13,0
2022-11-30,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-29,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-28,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-27,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-26,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-25,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-24,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-23,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-22,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-21,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-20,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-19,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-18,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-17,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-16,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-15,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-14,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-13,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-12,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-11,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-10,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-09,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-08,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-07,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-06,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-05,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-04,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-03,2.0142E+13,2.0142E+13,2.0142E+13,2.0142E+13,0
2022-11-02,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-11-01,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-31,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-30,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-29,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-28,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-27,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-26,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-25,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-24,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-23,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-22,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-21,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-20,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-19,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-18,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-17,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-16,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-15,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-14,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-13,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-12,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-11,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-10,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-09,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-08,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-07,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-06,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-05,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-04,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-03,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-02,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-10-01,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-09-30,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-09-29,2.03041E+13,2.03041E+13,2.03041E+13,2.03041E+13,0
2022-09-28,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-27,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-26,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-25,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-24,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-23,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-22,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-21,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-20,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-19,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-18,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-17,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-16,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-15,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-14,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-13,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-12,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-11,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-10,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-09,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-08,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-07,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-06,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-05,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-04,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-03,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-02,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-09-01,2.04566E+13,2.04566E+13,2.04566E+13,2.04566E+13,0
2022-08-31,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-30,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-29,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-28,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-27,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-26,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-25,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-24,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-23,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-22,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-21,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-20,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-19,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-18,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-17,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-16,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
